wikidata_id,label_en,label_sv,category
Q2361108,Värmdö-Evlinge,Värmdö-Evlinge,Administrative_Entity
Q2361529,Åmsele,Åmsele,Administrative_Entity
Q2366984,Tuna,Tuna,Administrative_Entity
Q2367031,Trehörningsjö,Trehörningsjö,Administrative_Entity
Q2367619,Järvsö,Järvsö,Administrative_Entity
Q521162,Bleket,Bleket,Administrative_Entity
Q521686,Yttermalung,Yttermalung,Administrative_Entity
Q524379,Sorsele,Sorsele,Administrative_Entity
Q527249,Lyrestad,Lyrestad,Administrative_Entity
Q527270,Hennan,Hennan,Administrative_Entity
Q528450,Stavsjö,Stavsjö,Administrative_Entity
Q670220,Tanumshede,Tanumshede,Administrative_Entity
Q671330,Arjeplog,Arjeplog,Administrative_Entity
Q672247,Dunö,Dunö,Administrative_Entity
Q675213,Kaxholmen,Kaxholmen,Administrative_Entity
Q675653,Blekinge,Blekinge,Administrative_Entity
Q5317616,Duvbo,Duvbo,Administrative_Entity
Q5332124,Boviken,Boviken,Administrative_Entity
Q5350414,Ekholmen,"Ekholmen, Linköping",Administrative_Entity
Q5350491,Ekkällan,Ekkällan,Administrative_Entity
Q5364554,Ella Park,Ella Park,Administrative_Entity
Q5374319,Viforsen and Tunbyn,Viforsen och Tunbyn,Administrative_Entity
Q5376722,Enebyberg,Enebyberg,Administrative_Entity
Q5391401,Rönninge,Rönninge,Administrative_Entity
Q5455513,Fittja,Fittja,Administrative_Entity
Q5523700,Garnisonen,"Garnisonen, Linköping",Administrative_Entity
Q5588011,Gottfridsberg,Gottfridsberg,Administrative_Entity
Q5588095,Gottsunda,Gottsunda,Administrative_Entity
Q5638499,Haga,Haga,Administrative_Entity
Q2391850,Bankeryd,Bankeryd,Administrative_Entity
Q2392188,Klagstorp,Klagstorp,Administrative_Entity
Q2393513,Gärdås,Gärdås,Administrative_Entity
Q2393606,Söderfors,Söderfors,Administrative_Entity
Q2393690,Ilsbo,Ilsbo,Administrative_Entity
Q661162,Arild,Arild,Administrative_Entity
Q661608,Bålsta,Bålsta,Administrative_Entity
Q663320,Skäggetorp,Skäggetorp,Administrative_Entity
Q665718,Tågarp,Tågarp,Administrative_Entity
Q666044,Pieljekaise National Park,Pieljekaise,Administrative_Entity
Q937583,Hemavan,Hemavan,Administrative_Entity
Q937883,Lövestad,Lövestad,Administrative_Entity
Q938561,Hallerna,Hallerna,Administrative_Entity
Q938745,Råneå,Råneå,Administrative_Entity
Q939389,Skara,Skara,Administrative_Entity
Q1026676,,Norrmalm,Administrative_Entity
Q1026845,Gammelstaden,Gammelstaden,Administrative_Entity
Q1027830,Gotland,Gotland,Administrative_Entity
Q1025938,Gnesta,Gnesta,Administrative_Entity
Q1026286,Ed,Ed,Administrative_Entity
Q1026309,Skärhamn,Skärhamn,Administrative_Entity
Q1026498,Arvidsjaur,Arvidsjaur,Administrative_Entity
Q10725637,Älgö,Älgö,Administrative_Entity
Q10725681,Älvan,Älvan,Administrative_Entity
Q10725715,Älvkarleö,Älvkarleö,Administrative_Entity
Q10725731,Älvsala,Älvsala,Administrative_Entity
Q10725738,Älvsborg,Älvsborg,Administrative_Entity
Q10725750,,Älvsborgs läns mellersta valkrets,Administrative_Entity
Q10725751,Älvsborg County Constituency,Älvsborgs läns valkrets,Administrative_Entity
Q10725795,Älvtomta,Älvtomta,Administrative_Entity
Q10725843,Ängdalen,Ängdalen,Administrative_Entity
Q10725885,Änggården,Änggården,Administrative_Entity
Q10725915,Ängsbyn,Ängsbyn,Administrative_Entity
Q10725927,Ängsholm Fort,Ängsholmsfortet,Administrative_Entity
Q10726175,Åby,Åby,Administrative_Entity
Q10726298,,"Åkerbo, Bankekinds och Hanekinds domsagas valkrets",Administrative_Entity
Q10726381,Åkroken,"Åkroken, Sundsvall",Administrative_Entity
Q10726464,Åleryd,Åleryd,Administrative_Entity
Q10726468,Ålidbacken,Ålidbacken,Administrative_Entity
Q10726543,Ångermanlands mellersta domsagas valkrets,Ångermanlands mellersta domsagas valkrets,Administrative_Entity
Q10726547,,Ångermanlands södra domsagas valkrets,Administrative_Entity
Q10726544,,Ångermanlands norra valkrets,Administrative_Entity
Q10726548,,Ångermanlands södra valkrets,Administrative_Entity
Q10726726,Årsta,Årsta,Administrative_Entity
Q1020929,Kallinge,Kallinge,Administrative_Entity
Q1021109,Lit,Lit,Administrative_Entity
Q1021142,Nälden,Nälden,Administrative_Entity
Q1021148,Järlåsa,Järlåsa,Administrative_Entity
Q1021155,Furulund,Furulund,Administrative_Entity
Q684718,Kyrksten,Kyrksten,Administrative_Entity
Q685930,Jung,Jung,Administrative_Entity
Q686783,Ullared,Ullared,Administrative_Entity
Q687012,Djäkneböle,Djäkneböle,Administrative_Entity
Q691597,Sonfjället National Park,Sonfjället,Administrative_Entity
Q692011,Padjelanta National Park,Padjelanta,Administrative_Entity
Q6383632,Huvudsta,Huvudsta,Administrative_Entity
Q6421204,Klockaretorpet,Klockaretorpet,Administrative_Entity
Q6421937,Kneippen,Kneippen,Administrative_Entity
Q6438876,Kronan,Kronan,Administrative_Entity
Q6453386,Käglinge,Käglinge,Administrative_Entity
Q6453567,Kålltorp,Kålltorp,Administrative_Entity
Q6481502,Lambohov,Lambohov,Administrative_Entity
Q6484300,Landala,Landala,Administrative_Entity
Q6548317,Lilljansberget,Lilljansberget,Administrative_Entity
Q6702896,Lulsundet,Lulsundet,Administrative_Entity
Q6704125,Lunden,Lunden,Administrative_Entity
Q6711369,Lövskatan,Lövskatan,Administrative_Entity
Q6744394,Malmudden,Malmudden,Administrative_Entity
Q6763123,Marieberg,Marieberg,Administrative_Entity
Q6763129,Mariehem,Mariehem,Administrative_Entity
Q6885396,Mjölkudden,Mjölkudden,Administrative_Entity
Q6932474,Hässelby gård,Hässelby gård,Administrative_Entity
Q6981252,Pixbo,Pixbo,Administrative_Entity
Q7053219,Norra Fäladen,Norra Fäladen,Administrative_Entity
Q7071033,Nydalahöjd,Nydalahöjd,Administrative_Entity
Q7071399,Näsbypark,Näsbypark,Administrative_Entity
Q7230430,Porsön,Porsön,Administrative_Entity
Q7253283,Pryssgården,Pryssgården,Administrative_Entity
Q8077165,Ålidhöjd,Ålidhöjd,Administrative_Entity
Q8077196,Årnäs,Årnäs,Administrative_Entity
Q8079067,Östermalm,Östermalm,Administrative_Entity
Q8079073,Östervärn,Östervärn,Administrative_Entity
Q8200240,Annedal,Annedal,Administrative_Entity
Q8501132,Råsunda,Råsunda,Administrative_Entity
Q9289705,Högsbo,Högsbo,Administrative_Entity
Q9289872,Bergsjön,Bergsjön,Administrative_Entity
Q9356437,Teleborg,Teleborg,Administrative_Entity
Q10264082,Dannebacken,Dannebacken,Administrative_Entity
Q10293611,Halvorstorp,Halvorstorp,Administrative_Entity
Q10297736,Hjortmossen,Hjortmossen,Administrative_Entity
Q10297737,Hjulkvarn,Hjulkvarn,Administrative_Entity
Q10313908,Karlstorp,Karlstorp,Administrative_Entity
Q10372330,Skogstorpa,Skogstorpa,Administrative_Entity
Q10374094,Stavre,Stavre,Administrative_Entity
Q10375439,Sylte,Sylte,Administrative_Entity
Q10383796,Torslanda,Torslanda,Administrative_Entity
Q10397084,"12th Artillery Battery, Rindö",12:e batteriet på Rindö,Administrative_Entity
Q5036771,Gårdsjö,Gårdsjö,Administrative_Entity
Q5042899,Carlslid,Carlslid,Administrative_Entity
Q5042896,Carlshem,Carlshem,Administrative_Entity
Q5042900,Carlshöjd,Carlshöjd,Administrative_Entity
Q5061887,Central Sundbyberg,Centrala Sundbyberg,Administrative_Entity
Q5063051,Centrum,Centrum,Administrative_Entity
Q5063048,Centrum,Innerstaden,Administrative_Entity
Q5146109,Rätan,Rätan,Administrative_Entity
Q5241621,Davidshall,Davidshall,Administrative_Entity
Q5244289,Ön,Ön,Administrative_Entity
Q5273924,Danmark,Danmark,Administrative_Entity
Q5278912,Diocese of Mariestad,Mariestads superintendentia,Administrative_Entity
Q5279006,Diocese of Sigtuna,Sigtuna stift,Administrative_Entity
Q5285404,"Djurgården, Linköping","Djurgården, Linköping",Administrative_Entity
Q5303489,Downtown Linköping,Innerstaden,Administrative_Entity
Q10493551,Fagerfjäll,Djupvik och Fagerfjäll,Administrative_Entity
Q10493717,Falkagård,Falkagård,Administrative_Entity
Q10493866,,"Falu, Hedemora och Säters valkrets",Administrative_Entity
Q10493873,Falu Centrum,Falu Centrum,Administrative_Entity
Q10493883,,Falu domsagas södra tingslags valkrets,Administrative_Entity
Q10493884,,Falu domsagas valkrets,Administrative_Entity
Q10495603,,Förvaltningsområdet för finska,Administrative_Entity
Q10495606,,Finspånga läns domsagas valkrets,Administrative_Entity
Q10495772,Fiskebäck,Fiskebäck,Administrative_Entity
Q10495803,Fisksjön,Fisksjön,Administrative_Entity
Q10496093,Fjärdingen,Fjärdingen,Administrative_Entity
Q10496098,,Fjäre och Viske häraders valkrets,Administrative_Entity
Q10496985,Flottsund,Flottsund,Administrative_Entity
Q10497021,,"Flundre, Väne och Bjärke domsagas valkrets",Administrative_Entity
Q10497508,Folkärna,Folkärna,Administrative_Entity
Q10498036,Fors,"Fors, Kungsbacka",Administrative_Entity
Q10499022,Fridhem,Fridhem,Administrative_Entity
Q10499429,,Frosta domsagas valkrets,Administrative_Entity
Q10499570,,Fryksdals domsagas valkrets,Administrative_Entity
Q10499571,,Fryksdals domsagas övre tingslags valkrets,Administrative_Entity
Q10499569,,Fryksdals domsagas nedre tingslags valkrets,Administrative_Entity
Q10499759,Fröslunda,"Fröslunda, Eskilstuna",Administrative_Entity
Q10499779,Frösundavik,Frösundavik,Administrative_Entity
Q10500144,Funningen,Funningen,Administrative_Entity
Q10500624,Fyrislund,Fyrislund,Administrative_Entity
Q10500642,Fyrstadskretsen (Riksdag constituency),Fyrstadskretsen,Administrative_Entity
Q10500707,Fältabacken,Fältabacken,Administrative_Entity
Q10500790,,Färentuna och Sollentuna häraders valkrets,Administrative_Entity
Q10717946,Västerhiske,Västerhiske,Administrative_Entity
Q10717986,Västermalm,Västermalm,Administrative_Entity
Q10717988,Västermalm,Västermalm,Administrative_Entity
Q10717998,Västernorrland County Constituency,Västernorrlands läns valkrets,Administrative_Entity
Q10717999,Västernorrland County and Jämtland County Constituency,Västernorrlands läns och Jämtlands läns valkrets,Administrative_Entity
Q10718035,,Västerviks domsaga,Administrative_Entity
Q10718033,,"Västerviks, Oskarshamns och Borgholms valkrets",Administrative_Entity
Q10718039,,Västerviks och Eksjö valkrets,Administrative_Entity
Q10718044,,Västerviks valkrets,Administrative_Entity
Q10718060,,"Västerås, Köpings och Enköpings valkrets",Administrative_Entity
Q10718101,,Västerås och Köpings valkrets,Administrative_Entity
Q10718116,,Västerås valkrets,Administrative_Entity
Q10718144,Västhaga,Västhaga,Administrative_Entity
Q10718179,,Västmanlands läns norra domsagas valkrets,Administrative_Entity
Q10718182,,Västmanlands läns västra domsagas valkrets,Administrative_Entity
Q10718183,,Västmanlands läns västra valkrets,Administrative_Entity
Q10718180,Västmanland County Constituency,Västmanlands läns valkrets,Administrative_Entity
Q10718181,,Västmanlands läns södra domsagas valkrets,Administrative_Entity
Q10718184,,Västmanlands läns östra domsagas valkrets,Administrative_Entity
Q10718185,,Västmanlands läns östra valkrets,Administrative_Entity
Q10718243,Västra Granloholm,Västra Granloholm,Administrative_Entity
Q10718247,,Västra Göinge domsagas valkrets,Administrative_Entity
Q10718254,Västra Götaland County East (Riksdag constituency),Västra Götalands läns östra valkrets,Administrative_Entity
Q10718252,Västra Götaland County South Constituency,Västra Götalands läns södra valkrets,Administrative_Entity
Q10718253,Western Västra Götaland County Constituency,Västra Götalands läns västra valkrets,Administrative_Entity
Q10718273,,Västra Hälsinglands domsagas valkrets,Administrative_Entity
Q10718330,Västra Ryd,Västra Ryd,Administrative_Entity
Q10718407,Västra Vemmerlöv,Västra Vemmerlöv,Administrative_Entity
Q10718424,,Västra Värends domsagas valkrets,Administrative_Entity
Q10718431,Västra gärdet,Västra gärdet,Administrative_Entity
Q10718478,Västå,Västå,Administrative_Entity
Q10718498,Vättersnäs,Vättersnäs,Administrative_Entity
Q10718506,,"Vättle, Ale och Kullings domsagas valkrets",Administrative_Entity
Q10718573,,Växjö och Oskarshamns valkrets,Administrative_Entity
Q10718583,,Växjö valkrets,Administrative_Entity
Q10718682,Våmbafjärdingen,Våmbafjärdingen,Administrative_Entity
Q10718681,Våmb,Våmb,Administrative_Entity
Q10720231,Wilson Park,Wilson Park,Administrative_Entity
Q10723799,,Ystads valkrets,Administrative_Entity
Q10723839,,Ytterhiske,Administrative_Entity
Q10723856,Yttermo,Yttermo,Administrative_Entity
Q2353949,Brännö,Brännö,Administrative_Entity
Q2354103,Ränneslöv,Ränneslöv,Administrative_Entity
Q2356737,Ballingslöv,Ballingslöv,Administrative_Entity
Q2358115,Skålö,Skålö,Administrative_Entity
Q2359724,Vårdsätra,Vårdsätra,Administrative_Entity
Q2360317,Tandsjöborg,Tandsjöborg,Administrative_Entity
Q1021341,Töllsjö,Töllsjö,Administrative_Entity
Q1021346,Holm,Holm,Administrative_Entity
Q1021355,Hoting,Hoting,Administrative_Entity
Q1021557,Gislaved,Gislaved,Administrative_Entity
Q214806,Dalsland,Dalsland,Administrative_Entity
Q214829,Östergötland,Östergötland,Administrative_Entity
Q1025370,Malung,Malung,Administrative_Entity
Q1025476,Mörsil,Mörsil,Administrative_Entity
Q1025483,Vännäsby,Vännäsby,Administrative_Entity
Q1025480,Höllviken,Höllviken och Ljunghusen,Administrative_Entity
Q1025490,Urshult,Urshult,Administrative_Entity
Q2368754,Grevie,Grevie,Administrative_Entity
Q2369220,Göta,Göta,Administrative_Entity
Q2369967,Valla,Valla,Administrative_Entity
Q2372733,Ersnäs,Ersnäs,Administrative_Entity
Q2373192,Kinnarumma,Kinnarumma,Administrative_Entity
Q2373979,Sundsbruk,Sundsbruk,Administrative_Entity
Q2380884,Ljusfallshammar,Ljusfallshammar,Administrative_Entity
Q2381164,Hara,Hara,Administrative_Entity
Q2381684,Odensbacken,Odensbacken,Administrative_Entity
Q2382788,Piperskärr,Piperskärr,Administrative_Entity
Q2383474,Malmslätt,Malmslätt,Administrative_Entity
Q2384321,Mariannelund,Mariannelund,Administrative_Entity
Q654308,Arvika,Arvika,Administrative_Entity
Q215832,Kristinehamn,Kristinehamn,Administrative_Entity
Q10711958,,Vadsbo norra domsagas valkrets,Administrative_Entity
Q10711959,,Vadsbo södra domsagas valkrets,Administrative_Entity
Q10711964,,"Vadstena, Skänninge, Söderköpings, Motala och Gränna valkrets",Administrative_Entity
Q10712058,Vaksala,Vaksala,Administrative_Entity
Q10712152,,Valbo och Nordals häraders valkrets,Administrative_Entity
Q10712250,Valinge,Valinge,Administrative_Entity
Q10712271,Västra Valla,"Västra Valla, Linköping",Administrative_Entity
Q10712299,Vallby,"Vallby, Västerås",Administrative_Entity
Q10712365,Vallkärra,Vallkärra,Administrative_Entity
Q10712371,Vallkärratorn-Stångby,Vallkärratorn-Stångby,Administrative_Entity
Q10712404,Vallås,Vallås,Administrative_Entity
Q10712477,Valsätra,Valsätra,Administrative_Entity
Q10712673,Vanneberga,Vanneberga,Administrative_Entity
Q10712901,Varberga,Varberga,Administrative_Entity
Q10713023,Varggården,Varggården,Administrative_Entity
Q10713090,Varla,Varla,Administrative_Entity
Q10713191,,Vartofta och Frökinds domsagas valkrets,Administrative_Entity
Q10713295,Vasastaden,Vasastaden,Administrative_Entity
Q10713482,,"Vaxholms, Norrtälje, Östhammars, Öregrunds och Sigtuna valkrets",Administrative_Entity
Q10713575,,Vedens och Bollebygds härads valkrets,Administrative_Entity
Q10714747,Vetterstorp,Vetterstorp,Administrative_Entity
Q10714964,Viby,Viby,Administrative_Entity
Q10715174,,"Vifolka, Valkebo och Gullbergs domsagas valkrets",Administrative_Entity
Q10715224,Viken,Viken,Administrative_Entity
Q10715306,Viksäng,Viksäng,Administrative_Entity
Q10715347,,Vilan,Administrative_Entity
Q10715345,Vilan,Vilan,Administrative_Entity
Q10715351,Vilbergen,Vilbergen,Administrative_Entity
Q10715537,,Villands härads valkrets,Administrative_Entity
Q10715543,Villastaden,"Villastaden, Falun",Administrative_Entity
Q668933,Torsåker,Torsåker,Administrative_Entity
Q669660,Arboga,Arboga,Administrative_Entity
Q2394168,Bäckebo,Bäckebo,Administrative_Entity
Q2394264,Torsby,Torsby,Administrative_Entity
Q2398125,Bredviken,Bredviken,Administrative_Entity
Q2398916,Fagerås,Fagerås,Administrative_Entity
Q2399519,Hamrångefjärden,Hamrångefjärden,Administrative_Entity
Q2400270,Blankaholm,Blankaholm,Administrative_Entity
Q2400461,Morup,Morup,Administrative_Entity
Q10715544,Villastaden,Villastaden,Administrative_Entity
Q10715591,,Villåttinge härads valkrets,Administrative_Entity
Q10715625,Vimanshäll,Vimanshäll,Administrative_Entity
Q10715776,Vinkeltået,Vinkeltået,Administrative_Entity
Q10716063,Visby Constituency,Visby valkrets,Administrative_Entity
Q10716097,Visinge,Visinge,Administrative_Entity
Q10716181,,Vista och Mo häraders valkrets,Administrative_Entity
Q10716295,Vitberget,Vitberget,Administrative_Entity
Q10716472,Vitå,Vitå,Administrative_Entity
Q10716492,Vivsta,Vivsta,Administrative_Entity
Q10716967,Solna strand,Solna strand,Administrative_Entity
Q10717228,Väja,Väja,Administrative_Entity
Q10717311,Välsviken,Välsviken,Administrative_Entity
Q10717348,,"Vänersborgs, Alingsås och Ulricehamns valkrets",Administrative_Entity
Q10717640,Värmdölinjen,Värmdölinjen,Administrative_Entity
Q10717662,,Värmlands läns norra valkrets,Administrative_Entity
Q10717663,Värmland County Constituency,Värmlands läns valkrets,Administrative_Entity
Q10717664,,Värmlands läns västra valkrets,Administrative_Entity
Q10717665,,Värmlands läns östra valkrets,Administrative_Entity
Q10717818,Väst på stan,Väst på stan,Administrative_Entity
Q10717833,Norrbo and Västansjö,Norrbo och Västansjö,Administrative_Entity
Q10717850,Västbo Hundred electoral district,Västbo härads valkrets,Administrative_Entity
Q10717855,Väster,Väster,Administrative_Entity
Q10717858,Väster,Väster,Administrative_Entity
Q10717856,West,Väster,Administrative_Entity
Q10717857,Väster,Väster,Administrative_Entity
Q10717861,,Väster- och Öster-Rekarne häraders valkrets,Administrative_Entity
Q10717867,,Västerbergslags domsagas valkrets,Administrative_Entity
Q10717878,,Västerbottens läns norra valkrets,Administrative_Entity
Q10717882,,Västerbottens mellersta domsagas valkrets,Administrative_Entity
Q10717880,,Västerbottens läns södra valkrets,Administrative_Entity
Q10717881,Västerbotten County Constituency,Västerbottens läns valkrets,Administrative_Entity
Q10717884,,Västerbottens norra domsagas valkrets,Administrative_Entity
Q10717885,,Västerbottens södra domsagas valkrets,Administrative_Entity
Q10717888,,Västerbottens västra domsagas valkrets,Administrative_Entity
Q10717919,Västergård,Västergård,Administrative_Entity
Q2430301,Bro,Bro,Administrative_Entity
Q2431080,Österslöv,Österslöv,Administrative_Entity
Q2431323,Hölö,Hölö,Administrative_Entity
Q2433216,Pilgrimstad,Pilgrimstad,Administrative_Entity
Q2434665,Fågelvikshöjden,Fågelvikshöjden,Administrative_Entity
Q2435554,Torpshammar,Torpshammar,Administrative_Entity
Q2400497,Juniskär,Juniskär,Administrative_Entity
Q2401771,Grelsbyn,Grelsbyn,Administrative_Entity
Q2402092,Åkarp,Åkarp,Administrative_Entity
Q2403479,Bergströmshusen,Bergströmshusen,Administrative_Entity
Q2405479,Svedjan,Svedjan,Administrative_Entity
Q2405923,Läby,Läby,Administrative_Entity
Q2407700,Eneryda,Eneryda,Administrative_Entity
Q676026,Arlöv,Arlöv,Administrative_Entity
Q680645,Hartungviken,Hartungviken och Spikarna,Administrative_Entity
Q684518,Brodalen,Brodalen,Administrative_Entity
Q656167,Stallarholmen,Stallarholmen,Administrative_Entity
Q656562,Lindesberg,Lindesberg,Administrative_Entity
Q660299,Sturkö,Sturkö,Administrative_Entity
Q660532,Tierp,Tierp,Administrative_Entity
Q10418270,Arninge,Arninge,Administrative_Entity
Q10419121,Asarum,Asarum,Administrative_Entity
Q10419775,,"Aska, Dals och Bobergs domsagas valkrets",Administrative_Entity
